Country/territory,WHO Preferred Vaccine Name,mmm Year,Bilateral/multilateral agreements,Donations,COVAX,AVAT,Unknown,Total Doses Delivered
Latvia,Pfizer BioNTech - Comirnaty,3/1/2021,"5,850",,,,,"5,850"
Latvia,Pfizer BioNTech - Comirnaty,4/1/2021,"36,270",,,,,"36,270"
Latvia,Pfizer BioNTech - Comirnaty,5/1/2021,"358,020",,,,,"358,020"
Latvia,Pfizer BioNTech - Comirnaty,6/1/2021,"460,980",,,,,"460,980"
Latvia,Pfizer BioNTech - Comirnaty,7/1/2021,"234,000",,,,,"234,000"
Latvia,Pfizer BioNTech - Comirnaty,8/1/2021,"69,030",,,,,"69,030"
Latvia,Pfizer BioNTech - Comirnaty,9/1/2021,"87,750",,,,,"87,750"
Latvia,Pfizer BioNTech - Comirnaty,10/1/2021,"117,000",,,,,"117,000"
Latvia,Pfizer BioNTech - Comirnaty,11/1/2021,"8,190","201,240",,,,"209,430"
Latvia,Pfizer BioNTech - Comirnaty,12/1/2021,"252,900",,,,,"252,900"
Latvia,Pfizer BioNTech - Comirnaty,1/1/2022,"273,060",,,,,"273,060"
Latvia,Pfizer BioNTech - Comirnaty,2/1/2022,"204,750",,,,,"204,750"
Latvia,Pfizer BioNTech - Comirnaty,3/1/2022,"136,890",,,,,"136,890"
Latvia,Pfizer BioNTech - Comirnaty,4/1/2022,"187,200",,,,,"187,200"
Latvia,Pfizer BioNTech - Comirnaty,5/1/2022,0,,,,,0
Latvia,Pfizer BioNTech - Comirnaty,6/1/2022,0,,,,,0
Latvia,Pfizer BioNTech - Comirnaty,7/1/2022,0,,,,,0
Latvia,Pfizer BioNTech - Comirnaty,8/1/2022,0,,,,,0
Latvia,Pfizer BioNTech - Comirnaty,9/1/2022,0,,,,,0
Lebanon,AstraZeneca - Vaxzevria,3/1/2021,,,"33,600",,,"33,600"
Lebanon,AstraZeneca - Vaxzevria,5/1/2021,,,"129,600",,,"129,600"
Lebanon,AstraZeneca - Vaxzevria,7/1/2021,,,"129,600",,,"129,600"
Lebanon,AstraZeneca - Vaxzevria,8/1/2021,,"100,000",,,,"100,000"
Lebanon,AstraZeneca - Vaxzevria,9/1/2021,,,"451,200",,,"451,200"
Lebanon,Gamaleya - Sputnik V,4/1/2021,"80,000",,,,,"80,000"
Lebanon,Gamaleya - Sputnik V,8/1/2021,,"20,000",,,,"20,000"
Lebanon,Janssen - Ad26.COV 2.S,12/1/2021,,,"336,000",,,"336,000"
Lebanon,Moderna - Spikevax,12/1/2021,,"277,340",,,,"277,340"
Lebanon,Moderna - Spikevax,1/1/2022,,"429,600",,,,"429,600"
Lebanon,Pfizer BioNTech - Comirnaty,2/1/2021,"102,120",,,,,"102,120"
Lebanon,Pfizer BioNTech - Comirnaty,3/1/2021,"148,590",,,,,"148,590"
Lebanon,Pfizer BioNTech - Comirnaty,4/1/2021,"189,540",,,,,"189,540"
Lebanon,Pfizer BioNTech - Comirnaty,5/1/2021,"152,100",,,,,"152,100"
Lebanon,Pfizer BioNTech - Comirnaty,7/1/2021,,,"146,250",,,"146,250"
Lebanon,Pfizer BioNTech - Comirnaty,8/1/2021,,"31,250",,,,"31,250"
Lebanon,Pfizer BioNTech - Comirnaty,9/1/2021,,"100,000","100,620",,,"200,620"
Lebanon,Pfizer BioNTech - Comirnaty,12/1/2021,,"576,000","299,520",,,"875,520"
Lebanon,Sinopharm (Beijing) - BBIBP-CorV,4/1/2021,,"90,000",,,,"90,000"
Lebanon,Sinopharm (Beijing) - BBIBP-CorV,11/1/2021,,"300,000",,,,"300,000"
Lebanon,Unknown,6/1/2021,,,,,"558,521","558,521"
Lebanon,Unknown,7/1/2021,,,,,"381,659","381,659"
Lebanon,Unknown,8/1/2021,,,,,"410,893","410,893"
Lebanon,Unknown,10/1/2021,,,,,"266,841","266,841"
Lebanon,Unknown,11/1/2021,,,,,"39,034","39,034"
Lebanon,Unknown,4/1/2022,,,,,"282,762","282,762"
Lebanon,Unknown,5/1/2022,,,,,"35,268","35,268"
Lebanon,Unknown,6/1/2022,,,,,"42,750","42,750"
Lebanon,Unknown,7/1/2022,,,,,"51,898","51,898"
Lebanon,Unknown,8/1/2022,,,,,"35,728","35,728"
Lebanon,Unknown,9/1/2022,,,,,"27,915","27,915"
Lesotho,AstraZeneca - Vaxzevria,5/1/2021,,,"36,000",,,"36,000"
Lesotho,AstraZeneca - Vaxzevria,11/1/2021,,,"9,600",,,"9,600"
Lesotho,Janssen - Ad26.COV 2.S,7/1/2021,,,"302,400",,,"302,400"
Lesotho,Janssen - Ad26.COV 2.S,8/1/2021,,,,"108,000",,"108,000"
Lesotho,Janssen - Ad26.COV 2.S,10/1/2021,,,,"151,200",,"151,200"
Lesotho,Janssen - Ad26.COV 2.S,11/1/2021,,,"169,050","151,200",,"320,250"
Lesotho,Janssen - Ad26.COV 2.S,12/1/2021,,,,"151,200",,"151,200"
Lesotho,Pfizer BioNTech - Comirnaty,11/1/2021,,,"100,620",,,"100,620"
Lesotho,Pfizer BioNTech - Comirnaty,2/1/2022,,,"100,620",,,"100,620"
Lesotho,Pfizer BioNTech - Comirnaty,3/1/2022,,,"98,280",,,"98,280"
Lesotho,Pfizer BioNTech - Comirnaty,4/1/2022,,,"98,280",,,"98,280"
Lesotho,Pfizer BioNTech - Comirnaty,5/1/2022,,,"98,280",,,"98,280"
Lesotho,Pfizer BioNTech - Comirnaty,7/1/2022,,,"99,450",,,"99,450"
Lesotho,SII - Covishield,3/1/2021,,,"36,000",,,"36,000"
Lesotho,Sinopharm (Beijing) - BBIBP-CorV,8/1/2021,,"203,340",,,,"203,340"
Lesotho,Sinopharm (Beijing) - BBIBP-CorV,1/1/2022,,"60,000",,,,"60,000"
Liberia,AstraZeneca - Vaxzevria,8/1/2021,,,"96,000",,,"96,000"
Liberia,AstraZeneca - Vaxzevria,10/1/2021,,,"96,000",,,"96,000"
Liberia,Janssen - Ad26.COV 2.S,7/1/2021,,,"302,400",,,"302,400"
Liberia,Janssen - Ad26.COV 2.S,9/1/2021,,,,"108,000",,"108,000"
Liberia,Janssen - Ad26.COV 2.S,10/1/2021,,,"168,000",,,"168,000"
Liberia,Janssen - Ad26.COV 2.S,11/1/2021,,,"168,000","273,600",,"441,600"
Liberia,Janssen - Ad26.COV 2.S,2/1/2022,,,,"168,000",,"168,000"
Liberia,Janssen - Ad26.COV 2.S,5/1/2022,,,"302,400","151,200",,"453,600"
Liberia,Janssen - Ad26.COV 2.S,6/1/2022,,,"1,490,400",,,"1,490,400"
Liberia,Janssen - Ad26.COV 2.S,9/1/2022,,,,"79,200",,"79,200"
Liberia,Pfizer BioNTech - Comirnaty,12/1/2021,,,"320,580",,,"320,580"
Liberia,Pfizer BioNTech - Comirnaty,2/1/2022,,,"139,230",,,"139,230"
Liberia,Pfizer BioNTech - Comirnaty,5/1/2022,,,"274,950",,,"274,950"
Liberia,Pfizer BioNTech - Comirnaty,6/1/2022,,,"79,560",,,"79,560"
Liberia,Pfizer BioNTech - Comirnaty,8/1/2022,,,"425,880",,,"425,880"
Liberia,SII - Covishield,3/1/2021,,"27,000","96,000",,,"123,000"
Liberia,Unknown,4/1/2022,,,,,"58,215","58,215"
Libya,AstraZeneca - Vaxzevria,4/1/2021,,,"57,600",,,"57,600"
Libya,AstraZeneca - Vaxzevria,5/1/2021,,,"117,600",,,"117,600"
Libya,AstraZeneca - Vaxzevria,8/1/2021,,"240,000","117,600",,,"357,600"
Libya,AstraZeneca - Vaxzevria,9/1/2021,,"240,000","261,600",,,"501,600"
Libya,AstraZeneca - Vaxzevria,10/1/2021,,,"144,000",,,"144,000"
Libya,AstraZeneca - Vaxzevria,2/1/2022,,,"252,000",,,"252,000"
Libya,Gamaleya - Sputnik Light,7/1/2021,"500,000",,,,,"500,000"
Libya,Gamaleya - Sputnik V,4/1/2021,"100,000","101,250",,,,"201,250"
Libya,Gamaleya - Sputnik V,5/1/2021,"50,000",,,,,"50,000"
Libya,Gamaleya - Sputnik V,6/1/2021,"110,000",,,,,"110,000"
Libya,Gamaleya - Sputnik V,7/1/2021,"600,000",,,,,"600,000"
Libya,Pfizer BioNTech - Comirnaty,6/1/2021,,,"54,990",,,"54,990"
Libya,Pfizer BioNTech - Comirnaty,11/1/2021,,,"230,490",,,"230,490"
Libya,Pfizer BioNTech - Comirnaty,12/1/2021,,,"1,178,190",,,"1,178,190"
Libya,Sinopharm (Beijing) - BBIBP-CorV,8/1/2021,"2,000,000",,,,,"2,000,000"
Libya,Sinovac - CoronaVac,4/1/2021,,"150,000",,,,"150,000"
Liechtenstein,Janssen - Ad26.COV 2.S,1/1/2021,0,,,,,0
Liechtenstein,Janssen - Ad26.COV 2.S,2/1/2021,0,,,,,0
Liechtenstein,Janssen - Ad26.COV 2.S,3/1/2021,0,,,,,0
Liechtenstein,Janssen - Ad26.COV 2.S,4/1/2021,0,,,,,0
Liechtenstein,Janssen - Ad26.COV 2.S,5/1/2021,0,,,,,0
Liechtenstein,Janssen - Ad26.COV 2.S,6/1/2021,0,,,,,0
Liechtenstein,Janssen - Ad26.COV 2.S,7/1/2021,0,,,,,0
Liechtenstein,Janssen - Ad26.COV 2.S,8/1/2021,0,,,,,0
Liechtenstein,Janssen - Ad26.COV 2.S,9/1/2021,0,,,,,0
Liechtenstein,Janssen - Ad26.COV 2.S,10/1/2021,"1,300",,,,,"1,300"
Liechtenstein,Janssen - Ad26.COV 2.S,11/1/2021,0,,,,,0
Liechtenstein,Janssen - Ad26.COV 2.S,12/1/2021,0,,,,,0
Liechtenstein,Janssen - Ad26.COV 2.S,1/1/2022,0,,,,,0
Liechtenstein,Janssen - Ad26.COV 2.S,2/1/2022,0,,,,,0
Liechtenstein,Janssen - Ad26.COV 2.S,3/1/2022,0,,,,,0
Liechtenstein,Janssen - Ad26.COV 2.S,4/1/2022,0,,,,,0
Liechtenstein,Janssen - Ad26.COV 2.S,5/1/2022,0,,,,,0
Liechtenstein,Janssen - Ad26.COV 2.S,6/1/2022,0,,,,,0
Liechtenstein,Janssen - Ad26.COV 2.S,7/1/2022,0,,,,,0
Liechtenstein,Janssen - Ad26.COV 2.S,8/1/2022,0,,,,,0
Liechtenstein,Janssen - Ad26.COV 2.S,9/1/2022,0,,,,,0
Liechtenstein,Moderna - Spikevax,1/1/2021,0,,,,,0
Liechtenstein,Moderna - Spikevax,2/1/2021,"3,600",,,,,"3,600"
Liechtenstein,Moderna - Spikevax,3/1/2021,"4,800",,,,,"4,800"
Liechtenstein,Moderna - Spikevax,4/1/2021,"6,000",,,,,"6,000"
Liechtenstein,Moderna - Spikevax,5/1/2021,"11,800",,,,,"11,800"
Liechtenstein,Moderna - Spikevax,6/1/2021,"19,200",,,,,"19,200"
Liechtenstein,Moderna - Spikevax,7/1/2021,"17,600",,,,,"17,600"
Liechtenstein,Moderna - Spikevax,8/1/2021,"4,400",,,,,"4,400"
Liechtenstein,Moderna - Spikevax,9/1/2021,"8,600",,,,,"8,600"
Liechtenstein,Moderna - Spikevax,10/1/2021,0,,,,,0
Liechtenstein,Moderna - Spikevax,11/1/2021,"4,000",,,,,"4,000"
Liechtenstein,Moderna - Spikevax,12/1/2021,"9,000",,,,,"9,000"
Liechtenstein,Moderna - Spikevax,1/1/2022,0,,,,,0
Liechtenstein,Moderna - Spikevax,2/1/2022,0,,,,,0
Liechtenstein,Moderna - Spikevax,3/1/2022,0,,,,,0
Liechtenstein,Moderna - Spikevax,4/1/2022,0,,,,,0
Liechtenstein,Moderna - Spikevax,5/1/2022,0,,,,,0
Liechtenstein,Moderna - Spikevax,6/1/2022,0,,,,,0
Liechtenstein,Moderna - Spikevax,7/1/2022,0,,,,,0
Liechtenstein,Moderna - Spikevax,8/1/2022,0,,,,,0
Liechtenstein,Moderna - Spikevax,9/1/2022,0,,,,,0
Liechtenstein,Novavax - Nuvaxovid,9/1/2022,0,,,,,0
Liechtenstein,Pfizer BioNTech - Comirnaty,1/1/2021,0,,,,,0
Liechtenstein,Pfizer BioNTech - Comirnaty,2/1/2021,"2,340",,,,,"2,340"
Liechtenstein,Pfizer BioNTech - Comirnaty,3/1/2021,"4,680",,,,,"4,680"
Liechtenstein,Pfizer BioNTech - Comirnaty,4/1/2021,"4,680",,,,,"4,680"
Liechtenstein,Pfizer BioNTech - Comirnaty,5/1/2021,"7,020",,,,,"7,020"
Liechtenstein,Pfizer BioNTech - Comirnaty,6/1/2021,"4,680",,,,,"4,680"
Liechtenstein,Pfizer BioNTech - Comirnaty,7/1/2021,"2,340",,,,,"2,340"
Liechtenstein,Pfizer BioNTech - Comirnaty,8/1/2021,"2,340",,,,,"2,340"
Liechtenstein,Pfizer BioNTech - Comirnaty,9/1/2021,0,,,,,0
Liechtenstein,Pfizer BioNTech - Comirnaty,10/1/2021,0,,,,,0
Liechtenstein,Pfizer BioNTech - Comirnaty,11/1/2021,"2,340",,,,,"2,340"
Liechtenstein,Pfizer BioNTech - Comirnaty,12/1/2021,"14,880",,,,,"14,880"
Liechtenstein,Pfizer BioNTech - Comirnaty,1/1/2022,0,,,,,0
Liechtenstein,Pfizer BioNTech - Comirnaty,2/1/2022,0,,,,,0
Liechtenstein,Pfizer BioNTech - Comirnaty,3/1/2022,0,,,,,0
Liechtenstein,Pfizer BioNTech - Comirnaty,4/1/2022,0,,,,,0
Liechtenstein,Pfizer BioNTech - Comirnaty,5/1/2022,0,,,,,0
Liechtenstein,Pfizer BioNTech - Comirnaty,6/1/2022,0,,,,,0
Liechtenstein,Pfizer BioNTech - Comirnaty,7/1/2022,0,,,,,0
Liechtenstein,Pfizer BioNTech - Comirnaty,8/1/2022,0,,,,,0
Liechtenstein,Pfizer BioNTech - Comirnaty,9/1/2022,0,,,,,0
Lithuania,AstraZeneca - Vaxzevria,2/1/2021,"97,000",,,,,"97,000"
Lithuania,AstraZeneca - Vaxzevria,3/1/2021,"150,000",,,,,"150,000"
Lithuania,AstraZeneca - Vaxzevria,4/1/2021,"195,600",,,,,"195,600"
Lithuania,AstraZeneca - Vaxzevria,5/1/2021,"264,000",,,,,"264,000"
Lithuania,AstraZeneca - Vaxzevria,6/1/2021,"245,200",,,,,"245,200"
Lithuania,AstraZeneca - Vaxzevria,7/1/2021,"113,800",,,,,"113,800"
Lithuania,AstraZeneca - Vaxzevria,8/1/2021,"50,800",,,,,"50,800"
Lithuania,AstraZeneca - Vaxzevria,9/1/2021,600,,,,,600
Lithuania,AstraZeneca - Vaxzevria,10/1/2021,"2,304",,,,,"2,304"
Lithuania,AstraZeneca - Vaxzevria,11/1/2021,"1,566",,,,,"1,566"
Lithuania,AstraZeneca - Vaxzevria,12/1/2021,580,,,,,580
Lithuania,AstraZeneca - Vaxzevria,1/1/2022,126,,,,,126
Lithuania,AstraZeneca - Vaxzevria,2/1/2022,4,,,,,4
Lithuania,AstraZeneca - Vaxzevria,3/1/2022,6,,,,,6
Lithuania,AstraZeneca - Vaxzevria,4/1/2022,2,,,,,2
Lithuania,AstraZeneca - Vaxzevria,5/1/2022,0,,,,,0
Lithuania,AstraZeneca - Vaxzevria,6/1/2022,0,,,,,0
Lithuania,AstraZeneca - Vaxzevria,7/1/2022,0,,,,,0
Lithuania,AstraZeneca - Vaxzevria,8/1/2022,0,,,,,0
Lithuania,AstraZeneca - Vaxzevria,9/1/2022,0,,,,,0
Lithuania,Janssen - Ad26.COV 2.S,4/1/2021,"9,600",,,,,"9,600"
Lithuania,Janssen - Ad26.COV 2.S,5/1/2021,"33,600",,,,,"33,600"
Lithuania,Janssen - Ad26.COV 2.S,6/1/2021,"70,000",,,,,"70,000"
Lithuania,Janssen - Ad26.COV 2.S,7/1/2021,"53,700",,,,,"53,700"
Lithuania,Janssen - Ad26.COV 2.S,8/1/2021,"218,700",,,,,"218,700"
Lithuania,Janssen - Ad26.COV 2.S,9/1/2021,"43,600",,,,,"43,600"
Lithuania,Janssen - Ad26.COV 2.S,10/1/2021,"84,610",,,,,"84,610"
Lithuania,Janssen - Ad26.COV 2.S,11/1/2021,"49,396",,,,,"49,396"
Lithuania,Janssen - Ad26.COV 2.S,12/1/2021,"61,658",,,,,"61,658"
Lithuania,Janssen - Ad26.COV 2.S,1/1/2022,"21,640",,,,,"21,640"
Lithuania,Janssen - Ad26.COV 2.S,2/1/2022,"3,316",,,,,"3,316"
Lithuania,Janssen - Ad26.COV 2.S,3/1/2022,"1,056",,,,,"1,056"
Lithuania,Janssen - Ad26.COV 2.S,4/1/2022,886,,,,,886
Lithuania,Janssen - Ad26.COV 2.S,5/1/2022,358,,,,,358
Lithuania,Janssen - Ad26.COV 2.S,6/1/2022,200,,,,,200
Lithuania,Janssen - Ad26.COV 2.S,7/1/2022,230,,,,,230
Lithuania,Janssen - Ad26.COV 2.S,8/1/2022,152,,,,,152
Lithuania,Janssen - Ad26.COV 2.S,9/1/2022,99,,,,,99
Lithuania,Moderna - Spikevax,1/1/2021,"4,800",,,,,"4,800"
Lithuania,Moderna - Spikevax,2/1/2021,"43,200",,,,,"43,200"
Lithuania,Moderna - Spikevax,3/1/2021,"31,200",,,,,"31,200"
Lithuania,Moderna - Spikevax,4/1/2021,"84,000",,,,,"84,000"
Lithuania,Moderna - Spikevax,5/1/2021,"184,000",,,,,"184,000"
Lithuania,Moderna - Spikevax,6/1/2021,"132,800",,,,,"132,800"
Lithuania,Moderna - Spikevax,7/1/2021,"19,800",,,,,"19,800"
Lithuania,Moderna - Spikevax,8/1/2021,"64,400",,,,,"64,400"
Lithuania,Moderna - Spikevax,9/1/2021,"34,600",,,,,"34,600"
Lithuania,Moderna - Spikevax,10/1/2021,"22,124",,,,,"22,124"
Lithuania,Moderna - Spikevax,11/1/2021,"12,788",,,,,"12,788"
Lithuania,Moderna - Spikevax,12/1/2021,"49,072",,,,,"49,072"
Lithuania,Moderna - Spikevax,1/1/2022,"41,624",,,,,"41,624"
Lithuania,Moderna - Spikevax,2/1/2022,"4,116",,,,,"4,116"
Lithuania,Moderna - Spikevax,3/1/2022,"1,358",,,,,"1,358"
Lithuania,Moderna - Spikevax,4/1/2022,"1,104",,,,,"1,104"
Lithuania,Moderna - Spikevax,5/1/2022,404,,,,,404
Lithuania,Moderna - Spikevax,6/1/2022,220,,,,,220
Lithuania,Moderna - Spikevax,7/1/2022,380,,,,,380
Lithuania,Moderna - Spikevax,8/1/2022,296,,,,,296
Lithuania,Moderna - Spikevax,9/1/2022,165,,,,,165
Lithuania,Pfizer BioNTech - Comirnaty,12/1/2020,"19,500",,,,,"19,500"
Lithuania,Pfizer BioNTech - Comirnaty,1/1/2021,"184,470",,,,,"184,470"
Lithuania,Pfizer BioNTech - Comirnaty,2/1/2021,"210,600",,,,,"210,600"
Lithuania,Pfizer BioNTech - Comirnaty,3/1/2021,"271,440",,,,,"271,440"
Lithuania,Pfizer BioNTech - Comirnaty,4/1/2021,"538,200",,,,,"538,200"
Lithuania,Pfizer BioNTech - Comirnaty,5/1/2021,"1,020,240",,,,,"1,020,240"
Lithuania,Pfizer BioNTech - Comirnaty,6/1/2021,"999,180",,,,,"999,180"
Lithuania,Pfizer BioNTech - Comirnaty,7/1/2021,"226,980",,,,,"226,980"
Lithuania,Pfizer BioNTech - Comirnaty,8/1/2021,"753,480",,,,,"753,480"
Lithuania,Pfizer BioNTech - Comirnaty,9/1/2021,"482,940",,,,,"482,940"
Lithuania,Pfizer BioNTech - Comirnaty,10/1/2021,"154,878",,,,,"154,878"
Lithuania,Pfizer BioNTech - Comirnaty,11/1/2021,"476,602",,,,,"476,602"
Lithuania,Pfizer BioNTech - Comirnaty,12/1/2021,"764,198",,,,,"764,198"
Lithuania,Pfizer BioNTech - Comirnaty,1/1/2022,"460,036",,,,,"460,036"
Lithuania,Pfizer BioNTech - Comirnaty,2/1/2022,"63,880",,,,,"63,880"
Lithuania,Pfizer BioNTech - Comirnaty,3/1/2022,"23,794",,,,,"23,794"
Lithuania,Pfizer BioNTech - Comirnaty,4/1/2022,"23,912",,,,,"23,912"
Lithuania,Pfizer BioNTech - Comirnaty,5/1/2022,"10,218",,,,,"10,218"
Lithuania,Pfizer BioNTech - Comirnaty,6/1/2022,"5,598",,,,,"5,598"
Lithuania,Pfizer BioNTech - Comirnaty,7/1/2022,"7,200",,,,,"7,200"
Lithuania,Pfizer BioNTech - Comirnaty,8/1/2022,"7,440",,,,,"7,440"
Lithuania,Pfizer BioNTech - Comirnaty,9/1/2022,"4,866",,,,,"4,866"
Lithuania,Unknown,10/1/2021,0,,,,,0
Lithuania,Unknown,11/1/2021,0,,,,,0
Lithuania,Unknown,12/1/2021,0,,,,,0
Lithuania,Unknown,1/1/2022,0,,,,,0
Lithuania,Unknown,2/1/2022,0,,,,,0
Lithuania,Unknown,3/1/2022,40,,,,,40
Lithuania,Unknown,4/1/2022,58,,,,,58
Lithuania,Unknown,5/1/2022,14,,,,,14
Lithuania,Unknown,6/1/2022,18,,,,,18
Lithuania,Unknown,7/1/2022,20,,,,,20
Lithuania,Unknown,8/1/2022,28,,,,,28
Lithuania,Unknown,9/1/2022,10,,,,,10
Luxembourg,AstraZeneca - Vaxzevria,2/1/2021,"12,000",,,,,"12,000"
Luxembourg,AstraZeneca - Vaxzevria,3/1/2021,"19,200",,,,,"19,200"
Luxembourg,AstraZeneca - Vaxzevria,4/1/2021,"19,200",,,,,"19,200"
Luxembourg,AstraZeneca - Vaxzevria,5/1/2021,"28,800",,,,,"28,800"
Luxembourg,AstraZeneca - Vaxzevria,6/1/2021,"31,200",,,,,"31,200"
Luxembourg,AstraZeneca - Vaxzevria,7/1/2021,"55,400",,,,,"55,400"
Luxembourg,AstraZeneca - Vaxzevria,8/1/2021,"16,000",,,,,"16,000"
Luxembourg,AstraZeneca - Vaxzevria,9/1/2021,0,,,,,0
Luxembourg,AstraZeneca - Vaxzevria,10/1/2021,0,,,,,0
Luxembourg,AstraZeneca - Vaxzevria,11/1/2021,0,,,,,0
Luxembourg,AstraZeneca - Vaxzevria,12/1/2021,0,,,,,0
Luxembourg,AstraZeneca - Vaxzevria,1/1/2022,"4,800",,,,,"4,800"
Luxembourg,AstraZeneca - Vaxzevria,2/1/2022,0,,,,,0
Luxembourg,AstraZeneca - Vaxzevria,3/1/2022,0,,,,,0
Luxembourg,AstraZeneca - Vaxzevria,4/1/2022,0,,,,,0
Luxembourg,AstraZeneca - Vaxzevria,5/1/2022,0,,,,,0
Luxembourg,AstraZeneca - Vaxzevria,6/1/2022,0,,,,,0
Luxembourg,AstraZeneca - Vaxzevria,7/1/2022,0,,,,,0
Luxembourg,AstraZeneca - Vaxzevria,8/1/2022,0,,,,,0
Luxembourg,AstraZeneca - Vaxzevria,9/1/2022,0,,,,,0
Luxembourg,Janssen - Ad26.COV 2.S,4/1/2021,"2,400",,,,,"2,400"
Luxembourg,Janssen - Ad26.COV 2.S,5/1/2021,"15,400",,,,,"15,400"
Luxembourg,Janssen - Ad26.COV 2.S,6/1/2021,"12,000",,,,,"12,000"
Luxembourg,Janssen - Ad26.COV 2.S,7/1/2021,"9,650",,,,,"9,650"
Luxembourg,Janssen - Ad26.COV 2.S,8/1/2021,"2,400",,,,,"2,400"
Luxembourg,Janssen - Ad26.COV 2.S,9/1/2021,"7,200",,,,,"7,200"
Luxembourg,Janssen - Ad26.COV 2.S,10/1/2021,"4,800",,,,,"4,800"
Luxembourg,Janssen - Ad26.COV 2.S,11/1/2021,0,,,,,0
Luxembourg,Janssen - Ad26.COV 2.S,12/1/2021,0,,,,,0
Luxembourg,Janssen - Ad26.COV 2.S,1/1/2022,"26,400",,,,,"26,400"
Luxembourg,Janssen - Ad26.COV 2.S,2/1/2022,0,,,,,0
Luxembourg,Janssen - Ad26.COV 2.S,3/1/2022,0,,,,,0
Luxembourg,Janssen - Ad26.COV 2.S,4/1/2022,0,,,,,0
Luxembourg,Janssen - Ad26.COV 2.S,5/1/2022,0,,,,,0
Luxembourg,Janssen - Ad26.COV 2.S,6/1/2022,0,,,,,0
Luxembourg,Janssen - Ad26.COV 2.S,7/1/2022,0,,,,,0
Luxembourg,Janssen - Ad26.COV 2.S,8/1/2022,0,,,,,0
Luxembourg,Janssen - Ad26.COV 2.S,9/1/2022,0,,,,,0
Luxembourg,Moderna - Spikevax,1/1/2021,"2,400",,,,,"2,400"
Luxembourg,Moderna - Spikevax,2/1/2021,"3,600",,,,,"3,600"
Luxembourg,Moderna - Spikevax,3/1/2021,"8,400",,,,,"8,400"
Luxembourg,Moderna - Spikevax,4/1/2021,"7,200",,,,,"7,200"
Luxembourg,Moderna - Spikevax,5/1/2021,"16,800",,,,,"16,800"
Luxembourg,Moderna - Spikevax,6/1/2021,"18,000",,,,,"18,000"
Luxembourg,Moderna - Spikevax,7/1/2021,"16,800",,,,,"16,800"
Luxembourg,Moderna - Spikevax,8/1/2021,"25,200",,,,,"25,200"
Luxembourg,Moderna - Spikevax,9/1/2021,"4,800",,,,,"4,800"
Luxembourg,Moderna - Spikevax,10/1/2021,0,,,,,0
Luxembourg,Moderna - Spikevax,11/1/2021,"21,600",,,,,"21,600"
Luxembourg,Moderna - Spikevax,12/1/2021,"141,810",,,,,"141,810"
Luxembourg,Moderna - Spikevax,1/1/2022,"18,000",,,,,"18,000"
Luxembourg,Moderna - Spikevax,2/1/2022,"4,800",,,,,"4,800"
Luxembourg,Moderna - Spikevax,3/1/2022,"8,400",,,,,"8,400"
Luxembourg,Moderna - Spikevax,4/1/2022,"4,800",,,,,"4,800"
Luxembourg,Moderna - Spikevax,5/1/2022,0,,,,,0
Luxembourg,Moderna - Spikevax,6/1/2022,0,,,,,0
Luxembourg,Moderna - Spikevax,7/1/2022,0,,,,,0
Luxembourg,Moderna - Spikevax,8/1/2022,0,,,,,0
Luxembourg,Moderna - Spikevax,9/1/2022,"135,170",,,,,"135,170"
Luxembourg,Novavax - Nuvaxovid,2/1/2022,"12,000",,,,,"12,000"
Luxembourg,Novavax - Nuvaxovid,3/1/2022,"12,000",,,,,"12,000"
Luxembourg,Novavax - Nuvaxovid,4/1/2022,0,,,,,0
Luxembourg,Novavax - Nuvaxovid,5/1/2022,0,,,,,0
Luxembourg,Novavax - Nuvaxovid,6/1/2022,0,,,,,0
Luxembourg,Novavax - Nuvaxovid,7/1/2022,"41,000",,,,,"41,000"
Luxembourg,Novavax - Nuvaxovid,8/1/2022,0,,,,,0
Luxembourg,Novavax - Nuvaxovid,9/1/2022,0,,,,,0
Luxembourg,Pfizer BioNTech - Comirnaty,12/1/2020,"9,750",,,,,"9,750"
Luxembourg,Pfizer BioNTech - Comirnaty,1/1/2021,"12,090",,,,,"12,090"
Luxembourg,Pfizer BioNTech - Comirnaty,2/1/2021,"22,230",,,,,"22,230"
Luxembourg,Pfizer BioNTech - Comirnaty,3/1/2021,"30,540",,,,,"30,540"
Luxembourg,Pfizer BioNTech - Comirnaty,4/1/2021,"60,840",,,,,"60,840"
Luxembourg,Pfizer BioNTech - Comirnaty,5/1/2021,"113,490",,,,,"113,490"
Luxembourg,Pfizer BioNTech - Comirnaty,6/1/2021,"135,720",,,,,"135,720"
Luxembourg,Pfizer BioNTech - Comirnaty,7/1/2021,"114,660",,,,,"114,660"
Luxembourg,Pfizer BioNTech - Comirnaty,8/1/2021,"132,210",,,,,"132,210"
Luxembourg,Pfizer BioNTech - Comirnaty,9/1/2021,"58,500",,,,,"58,500"
Luxembourg,Pfizer BioNTech - Comirnaty,10/1/2021,"24,570",,,,,"24,570"
Luxembourg,Pfizer BioNTech - Comirnaty,11/1/2021,0,,,,,0
Luxembourg,Pfizer BioNTech - Comirnaty,12/1/2021,"83,520",,,,,"83,520"
Luxembourg,Pfizer BioNTech - Comirnaty,1/1/2022,"158,250",,,,,"158,250"
Luxembourg,Pfizer BioNTech - Comirnaty,2/1/2022,"93,900",,,,,"93,900"
